ID,Name,Domain,Reg date,Title,Brand name,.com,.net,.org,.biz,Global rank,Top country,Google results,Link
2470,MobilWin,mobilwin.com,06/05/12,Win iPhone 5!,Quiz Konkurranse,Yes,Yes,Yes,Yes,"1,098,450",Israel,"10,500",http://www.mobilwin.com/Norway/index.php?ver=ip5n&offer_id=136&N_aff_id=1190&transaction_id=1023467b4facc88957f9bcd986af48&source=m_DisplayAds&sub_source=asdw2qwe&aff_sub=S2S_CPA_NONincentive&aff_sub2=686425835&aff_sub3=&aff_sub4=&aff_sub5
2471,TriviaXP,triviaxp.com,08/06/12,IPhone 5!,Quiz Competitions,Yes,Yes,Yes,Yes,"234,068",Romania,"85,600",http://www.triviaxp.com/BG/index.php?ver=ip5n&offer_id=132&N_aff_id=1190&transaction_id=1029d646d8cc6ca150aac8722b6213&source=d_DisplayAds&sub_source=asdw2qwe&aff_sub=S2S_CPA_NONincentive&aff_sub2=686426104&aff_sub3=&aff_sub4=&aff_sub5
2472,StockPairBinaryOptions,clicksurecpa.com,02/25/13,N/A,N/A,N/A,N/A,N/A,N/A,"97,882",USA,N/A,http://guruoffer.stockpair.clicksurecpa.com/?lp=2&s1=686426253&s2=300001
2473,A+Creme-NL,beautycatch.com,03/05/13,A+,A+ Advanced Anti Aging,Yes,Yes,Yes,Yes,"1,861,953",N/A,"19,900",https://public.beautycatch.com/lp/553/1-101335/?opt=407;235;1858197942&aid=1025557
2474,IrisEyeGel-NL,beautycatch.com,03/05/13,Iris,Iris Advanced Eye Gel,Yes,Yes,Yes,Yes,"1,861,953",N/A,231,https://public.beautycatch.com/lp/558/1-101343/?opt=408;235;1183739258&aid=1025565
2475,A+Creme-SE,health-c-p.com,10/03/12,A+,A+ Advanced Anti Aging,Yes,Yes,Yes,Yes,"522,634",N/A,"19,900",https://public.health-c-p.com/lp/129/4-101561/?opt=271;235;3896745554&aid=1025568
2776,IrisEyeGel-SE,health-c-p.com,10/03/12,Iris,Iris Advanced Eye Gel,Yes,Yes,Yes,Yes,"522,634",N/A,231,https://public.health-c-p.com/lp/133/6-101562/?opt=272;235;1145998428&aid=1025571
2477,A+Creme-BE-French,beautycatch.com,03/05/13,A+,A+ Advanced Anti Aging,Yes,Yes,Yes,Yes,"1,861,953",N/A,"19,900",https://public.beautycatch.com/lp/455/2-101136/?opt=281;235;2390970865&aid=1025573
2478,IrisEyeGel-BE-French,beautycatch.com,03/05/13,Iris,Iris Advanced Eye Gel,Yes,Yes,Yes,Yes,"1,861,953",N/A,231,https://public.beautycatch.com/lp/457/1-101140/?opt=282;235;1874906139&aid=1025576
2479,A+Creme-BE-Dutch,revitoldeal.com,01/18/12,Home,Revitol,No,No,No,No,545714,USA,"1,280,000",http://www.revitoldeal.com/fr/
2480,IrisEyeGel-BE-Dutch,beautycatch.com,03/05/13,Iris,Iris Advanced Eye Gel,Yes,Yes,Yes,Yes,"1,861,953",N/A,231,https://public.beautycatch.com/lp/548/1-101303/?opt=402;235;723471960&aid=1025579
2481,BidnWin-US,BidnWinPlanet.com,05/08/13,BidnWinPlanet.com,Bid And Win,No,No,No,No,N/A,N/A,"8,430,000",http://d.bidnwinplanet.com/dynamicv2/UT[1]oA[2]uSMbqr[2]qi2jJJwm8YnexejmliTR2WxbIAYDnw=?cmpid=260449&aid=290102&subid=686426717&clickid=10_2694788_e1e4d19e-e4eb-4e13-82fd-f3f30c4d22b2
2483,GreenCoffeeBurn-US,greencoffeefatburn.com,07/18/12,Green Coffee Fat Burn,Green Coffee Fat Burn,No,No,No,Yes,"441,267",USA,"661,000",http://greencoffeefatburn.com/trial/index.php?AFID=6&SID=548994&utm_source=6
2484,MightyRaspberryKetone-BR,mightyraspbketone.com,01/17/13,Mighty Raspberry Ketone,Mighty Raspberry Ketone,No,No,No,Yes,"462,867",USA,"680,000",http://br.mightyraspbketone.com/?AFID=1066&C1=300001&C2=686426868
2485,Solpria-BR,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",http://br.solpria.com/?AFID=1066&C1=300001&C2=686426914
2486,MightyRaspberryKetone-Male-BR,mightyraspbketone.com,01/17/13,Mighty Raspberry Ketone,Mighty Raspberry Ketone,No,No,No,Yes,"462,867",USA,"680,000",http://br.mightyraspbketone.com/mle/?AFID=1066&C1=300001&C2=686426971
2487,Solpria-Male-BR,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",http://br.solpria.com/mle/?AFID=1066&C1=300001&C2=686426982
2488,SupraGreenCoffee-v2-AR,supragreencoffee.com,01/17/13,N/A,Supra Green Coffee,No,No,No,Yes,"1,229,068",N/A,"150,000",https://ar.supragreencoffee.com/v2/?AFID=1066&C1=300001&C2=686426993
2489,Solpria-v2-AR,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",http://ar.solpria.com/v2/?AFID=1066&C1=300001&C2=686427067
2490,MightyRaspberryKetone-Male-v2-AR,mightyraspbketone.com,01/17/13,Mighty Raspberry Ketone,Mighty Raspberry Ketone,No,No,No,Yes,"462,867",USA,"680,000",http://ar.mightyraspbketone.com/mle/v2/?AFID=1066&C1=300001&C2=686427073
2491,SolpriaExtreme-Male-AR,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",http://ar.solpria.com/mle/v2/?AFID=1066&C1=300001&C2=686427082
2492,SupraGreenCoffee-v2-CL,supragreencoffee.com,01/17/13,N/A,Supra Green Coffee,No,No,No,Yes,"1,229,068",N/A,"150,000",https://cl.supragreencoffee.com/v2/?AFID=1066&C1=300001&C2=686427096
2493,Solpria-v2-CL,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",http://cl.solpria.com/v2/?AFID=1066&C1=300001&C2=686427134
2494,MightyRaspberryKetone-Male-v2-CL,mightyraspbketone.com,01/17/13,Mighty Raspberry Ketone,Mighty Raspberry Ketone,No,No,No,Yes,"462,867",USA,"680,000",http://cl.mightyraspbketone.com/mle/v2/?AFID=1066&C1=300001&C2=686427146
2495,SolpriaExtreme-Male-CL,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",http://cl.solpria.com/mle/v2/?AFID=1066&C1=300001&C2=686427159
2496,SupraGreenCoffee-v2-MX,supragreencoffee.com,01/17/13,N/A,Supra Green Coffee,No,No,No,Yes,"1,229,068",N/A,"150,000",https://mx.supragreencoffee.com/?AFID=1066&C1=300001&C2=686427171
2497,Solpria-v2-MX,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",http://mx.solpria.com/v2/?AFID=1066&C1=300001&C2=686427177
2498,MightyRaspberryKetone-Male-v2-MX,mightyraspbketone.com,01/17/13,Mighty Raspberry Ketone,Mighty Raspberry Ketone,No,No,No,Yes,"462,867",USA,"680,000",http://mx.mightyraspbketone.com/mle/v2/?AFID=1066&C1=300001&C2=686427195
2499,SolpriaExtreme-Male-MX,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,335431,USA,"200,000",http://mx.solpria.com/mle/v2/?AFID=1066&C1=300001&C2=686427211
2500,ElliSkin,elliskin.com,06/19/13,Discover The Secret To Injection Free Wrinkle Care – ElliSkin,Elliskin,No,No,No,Yes,"3,676,369",N/A,"1,170",https://www.elliskin.com/try/?AFID=5&SID=300001
2501,ComplexiDerm,complexiderm.com,06/14/13,Get Great Looking Skin With ComplexiDerm,ComplexiDerm,No,No,No,Yes,"3,369,789",N/A,386,https://www.complexiderm.com/try/?AFID=5&SID=300001
2502,PureCambogiaUltra-Intl,thepurecambogiaultra.com,07/30/13,Pure Cambogia Ultra,Pure Cambogia Ultra,No,Yes,Yes,Yes,"3,796,586",N/A,"123,000",https://thepurecambogiaultra.com/en/?campaign=1019&subid1=282233&subid2=300001&subid3=686427444&subid4
2503,PureLifeCleanse-Intl,thepurelifecleanse.com,01/24/13,Pure Life Cleanse,Pure Life Cleanse,No,Yes,Yes,Yes,"4,308,979",N/A,"153,000",https://thepurelifecleanse.com/en/?campaign=1030&subid1=282233&subid2=300001&subid3=686427548&subid4
2504,PureLifeCleanse-Intl-1ClickUpsell,thepurecambogiaultra.com,07/30/13,Pure Cambogia Ultra,Pure Cambogia Ultra,No,Yes,Yes,Yes,"3,796,586",N/A,"123,000",https://thepurecambogiaultra.com/en/upsell_colon.html?campaign=1020&subid1=282233&subid2=300001&subid3=686427643&subid4
2505,NitricMaxMuscle-Intl,nitricmaxmuscle.com,07/17/13,Nitric Max Muscle,Nitric Max Muscle,No,No,No,Yes,"2,178,100",Pakistan,"2,970",https://nitricmaxmuscle.com/sea/?campaign=1043&subid1=282233&subid2=300001&subid3=686427698&subid4
2506,AnabolicRX24-Intl,anabolicrx24.com,07/17/13,Anabolic Rx 24,Anabolic Rx 24,No,No,No,Yes,"1,664,851",N/A,404,https://anabolicrx24.com/sea/?campaign=1053&subid1=282233&subid2=300001&subid3=686427817&subid4
2507,AnabolicRX24-Intl-1ClickUpsell,nitricmaxmuscle.com,07/17/13,Nitric Max Muscle,Nitric Max Muscle,No,No,No,Yes,"2,178,100",Pakistan,"2,970",https://nitricmaxmuscle.com/upsell_combo.html?campaign=1060&subid1=282233&subid2=300001&subid3=686427930&subid4
2508,LipoG3Garcinia-US/CA,lipog3.com,09/10/13,LIPO-G3,Lipo-G3,No,No,No,Yes,"7,229,759",N/A,"4,560",https://lipog3.com/trial/us/?afid=1006&SID=4154
2509,ZenCleanse-US,zencleanse.com,02/05/08,N/A,Zen Cleanse,No,No,No,Yes,"6,943,131",N/A,"29,000",http://try.zenscleanse.com/Landing.aspx?CampaignID=218&aff=965&sub=aff2
2510,TestocoreAdvanced-UK,powerprecisiontrial.com,03/14/12,Power Precision Trial,Power Precision,No,Yes,No,Yes,"286,059",USA,"560,000",https://www.powerprecisiontrial.com/newformula/
2511,NO2Surge-UK,vimaxtrial.com,01/29/10,Vimax - #1 Male Enhancement Pill,Vimax,No,No,No,No,"411,539",USA,"9,280,000",https://www.vimaxtrial.com/
2512,TaraMedium-NZ,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,http://s3.amazonaws.com/dm.leadgen/page/index.html
2513,TaraMedium-CA,tara-medium.com,03/19/08,"Request your free psychic reading online, psychic reading consultation, clairvoyant medium",Tara Medium,No,No,No,Yes,"28,083",Canada,"31,700",http://www.tara-medium.com/votre-voyance-gratuite.php
2514,TaraMedium-AU,tara-medium.com,03/19/08,"Request your free psychic reading online, psychic reading consultation, clairvoyant medium",Tara Medium,No,No,No,Yes,"28,083",Canada,"31,700",http://www.tara-medium.com/votre-voyance-gratuite.php
2515,BestAutoInsurance,bestautoinsurance.com,11/12/98,Best Auto & Car Insurance,Best Auto Insurance,No,No,No,No,"306,018",USA,"766,000",http://www.bestautoinsurance.com/instantquotes/index.php?Referrer=DED&Subreferrer=160600v2a&Subid=8308&utm_source=DED&utm_medium=display&utm_campaign=160600v2a
2516,LivingSocial-US,livingsocial.com,11/12/07,"Amazing Sarasota deals from LivingSocial, everyday.",LivingSocial,No,No,No,No,"1,208",USA,"7,580,000",https://www.livingsocial.com/cities/536-sarasota
2517,MyDailyMomentSweepsTest,mydailymoment.com,10/22/06,"MyDailyMoment Sweepstakes | Enter to Win $10,000",My Daily Moment,No,No,No,No,"13,669",USA,"330,000",http://www.mydailymoment.com/ss/1/rotd1.php?utm_source=DedicatedSweeps1Ban&utm_campaign=8308&utm_medium=DedicatedSweeps1Ban&utm_term=22083924
2518,DragonCity,apple.com,02/19/87,"Dragon City Mobile for iPhone, iPad, and iPod touch on the iTunes App Store",Dragon City Mobile,No,Yes,Yes,Yes,43,USA,"3,780,000",https://itunes.apple.com/ca/app/dragon-city-mobile/id561941526?mt=8
2519,GameofWar,apple.com,02/19/87,"Game of War - Fire Age for iPhone, iPad, and iPod touch on the iTunes App Store",Game of War – Fire Age,No,Yes,Yes,Yes,43,USA,"1,600,000",https://itunes.apple.com/app/game-of-war-fire-age/id667728512?ls=1&mt=8
2520,Ulttra Pure Colon,ultrapurecoloncleanser.com,09/20/13,UltraPure Colon Cleanse,UltraPure Colon Cleanse,No,No,Yes,Yes,"4,001,651",N/A,"15,200",https://ultrapurecoloncleanser.com/?aid=RB001&sid=666&sid2=30580614
2521,EasyBeezy-Ipod,easybeezy.com,04/10/13,easyBeezy,Easy Beezy,No,No,Yes,Yes,"102,890",UK,"5,350",https://www.easybeezy.com/US/land/BJHSJNRA?aid=Jens_1014&cid=102bddc8fe1d396754836546db5b7f
2522,EasyBeezy-Fuji,easybeezy.com,04/10/13,easyBeezy,Easy Beezy,No,No,Yes,Yes,"102,890",UK,"5,350",https://www.easybeezy.com/US/land/FVLNKFLY?aid=Jens_1014&cid=1021e17269949ec06cb28501378e0e
2523,BodyFuelXS,bodyfuelxs.com,05/07/13,Body Fuel XS - Ripped Testosterone Fuel,Body Fuel XS,No,No,No,Yes,"3,595,873",N/A,"52,200",https://bodyfuelxs.com/us/eval-pm/?affid=293254?affid=204116&subid=3137&ClickID=10_2903398_3e30ca71-26a8-447c-bc67-de012d242084&CID=257759
2524,SecretBodyBulk,secretbodybulk.com,05/30/13,Secret Body Bulk! Extreme Muscle Builder,Secret Body Bulk,No,No,No,Yes,"16,248,401",N/A,"43,200",https://secretbodybulk.com/us/eval-a?affid=204116&subid=3137&ClickID=10_2907692_983b574b-674b-467a-8e33-872ddd9135cb&CID=259566
2525,AdvancedGarciniaCambogia-FR,advgarcinia.com,03/25/13,N/A,Advanced Garcinia Cambogia,No,No,No,Yes,443003,France,"215,000",http://fr.advgarcinia.com/?AFID=1066&C1=300001&C2=686431363
2526,SupraGreenCoffee-FR,supragreencoffee.com,01/17/13,N/A,Supra Green Coffee,No,No,No,Yes,"1,229,068",N/A,"150,000",https://fr.supragreencoffee.com/?AFID=1066&C1=300001&C2=686431424
2527,EliteTest360,elitetest360.com,11/14/12,EliteTest360,Elite Test 360,No,No,No,Yes,"745,671",USA,"77,000",http://www.elitetest360.com/trial/index.php?AFID=92&SID=53
2528,RippedMuscleX,rippedmusclex.com,07/14/11,RIPPED MUSCLE XTREME,Ripped Muscle Xtreme,No,No,No,Yes,"647,046",USA,"65,100",http://www.rippedmusclex.com/discount/index.php?AFID=92&SID=53
2529,Luminique/BellaplexUpsell-AU/NZ,bellalabs.com,03/29/11,BellaLabs - Instant Wrinkle Reducer,BellaLabs,No,No,No,Yes,"270,861",USA,"134,000",http://www.bellalabs.com/trial/index.php?AFID=96&SID=16&utm_source=96
2530,Degrees.info,degrees.info,09/17/04,"Online Degrees, Schools, and Career Information",Degrees,No,No,No,No,"68,495",USA,"30,800",http://www.degrees.info/forms/form.jsp?ADEL=D3sPPz6WYLASeD6X8SC%2BMxpDoJyTaUc6HBRoKjghHzNLLhu1tJQOwkcb122Vupmk&PI=spirevsn_fa_123009_email453&_OCC=financial%20aid#HQ0
2531,SlenderaGarciniaCambogia-US,garciniacambogiariskfree.com,12/11/12,SLENDERA GARCINIA CAMBOGIA,Slendera,No,No,Yes,Yes,"2,450,343",USA,"219,000",http://garciniacambogiariskfree.com/334sls2us295/?offer_id=370&aff_id=1090&aff_sub=300001&aff_sub2=686945207&aff_sub3
2532,SlenderaGarciniaCambogia-CA,garciniacambogiariskfree.com,12/11/12,SLENDERA GARCINIA CAMBOGIA,Slendera,No,No,Yes,Yes,"2,450,343",USA,"219,000",http://garciniacambogiariskfree.com/332sls2ca294/?offer_id=368&aff_id=1090&aff_sub=300001&aff_sub2=686945385&aff_sub3
2533,PyjamaTrader,thetraderinpajamas.com,02/21/12,The Trader in Pajamas: How to drastically boost your trading profits |,The Trader in Pajamas,No,No,No,Yes,"14,566",USA,"697,000",http://www.thetraderinpajamas.com/c/clk/?utm_campaign=pjclksr&utm_source=default&utm_medium=aff&utm_content=default&afp=548541403&gr
2534,Revolyn-DE-CPS,revolyn-diet.com,04/24/13,Lassen sie ihr fett dahinschmelzen und gewinnen sie neue energie,Revolyn,No,No,No,Yes,"5,179,414",N/A,"18,000",http://1185rnp.revolyn-diet.com/?source=220076
2535,KleanSlim-DE-CPS,klean-diet.com,04/24/13,Lassen sie ihr fett dahinschmelzen und gewinnen sie neue energie,KleanSlim,No,No,No,Yes,"4,841,237",N/A,"1,040",http://1200kai.klean-diet.com/?source=220076
2536,PuraGreenCoffee-BR,puragreencoffee.com,04/24/13,Pura Green Coffee® | Oficial,Pura Green Coffee,No,No,No,Yes,"3,587,494",N/A,"155,000",http://puragreencoffee.com.br/?caid=30720&misc3=686946334&caCode=gurubr002&nopop=0&stid=426&cid2=14950
2537,SlimTropical-MX,slimtropical.com,10/15/12,slimTropical,slimTropical,No,No,No,Yes,"463,656",Mexico,285,http://oferta.slimtropical.com/?caid=30719&misc3=686946508&caCode=gurumx001&nopop=0&stid=431&cid2=18190
2538,TriminexGreenCoffee-US,triminex.com,08/24/12,Green Coffee Bean Extract – Triminex,Triminex,No,No,No,Yes,"579,815",USA,"88,200",https://try.triminex.com/?AFFID=430015&C1=53&C2=&C3=&hitid=361894807&campaign=14
2539,AdvancedGarciniaCambogia-DE,advgarcinia.com,03/25/13,N/A,Advanced Garcinia Cambogia,No,No,No,Yes,443003,France,"215,000",http://de.advgarcinia.com/?AFID=1066&C1=300001&C2=686946947
2540,WFH $49,wfhreport.com,09/26/13,WFH Report - Apply Today,WFH Report,No,Yes,Yes,Yes,"3,698,454",UK,438,http://www.wfhreport.com/workathome/home-income/?i=8g38F7lq&hid=686946987&pub=300001
2541,TrigX2-US,trigx2.com,05/15/13,ProSeries TrigX2,ProSeries TrigX2,Yes,Yes,Yes,Yes,"1,190,865",USA,"10,700",https://www.trigx2.com/trial/?afid=1006&SID=3137
2542,MiracleHydrateNject-US/CA,mh3trial.com,09/16/11,MH3 Nject,MH3,No,No,No,Yes,"613,159",USA,"2,020,000",https://www.mh3trial.com/?cp=15&ref_id=634a&sub_id=300001&hid=687037234
2543,MiracleHydrateNdulge-US/CA,ndulgetrial.com,01/19/12,MH3 Nject,MH3,No,No,No,Yes,"1,525,726",N/A,"2,020,000",https://ndulgetrial.com/?ref_id=634a&cp=2&sub_id=300001&hid=687037401
2544,HeBoost(Diet),hazninjas.com,08/27/13,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,http://we.hazninjas.com/c/y8wgpng1xx86rj2qh6qk366wpr/?subid=687139649
2545,HeBoost(Testosterone),heboost.com,03/28/13,HeBoost - World's #1 Testosterone Boosting Solution,HeBoost,No,No,No,Yes,"14,363,357",N/A,"11,500",https://www.heboost.com/index.php?mode=m2&AFF=169&AFFSUB=687139761&ptok=disable
2546,HeBoost(Muscle),heboost.com,03/28/13,HeBoost - World's #1 Testosterone Boosting Solution,HeBoost,No,No,No,Yes,"14,363,357",N/A,"11,500",https://www.heboost.com/index.php?mode=mu1&AFF=169&AFFSUB=687139905&ptok=disable
2547,FlawlessBeauty,smartlifestyleinsider.com,08/13/13,Daily Consumer Trends,Smart Lifestyle Insider,No,Yes,Yes,Yes,"2,845,626",N/A,3,http://www.smartlifestyleinsider.com/featured/skin/page/1/
2548,Juvamend,tryjuvamend.com,05/11/12,Juvamend - Joint Support,Juvamend,No,No,No,Yes,"1,386,784",N/A,"21,400",http://www.tryjuvamend.com/20P/index.php?AFID=2242&SID=169&offer_url_id=0
2549,FixYourBloodSugar,fixyourbloodsugar.com,06/28/13,FixYourBloodSugar.com,Fix Your Blood Sugar,No,No,No,Yes,"22,142",USA,"221,000",http://info.fixyourbloodsugar.com/default-fshi.asp?ADID=wamic5cpaadid&CID=wamic5cpa&SID=wamic5cpasid&Referer=http%3A%2F%2Fwww%2Efamilyfullofcash%2Ecom%2Frd%2Fr%2Ephp%3Fsid%3D5079%26pub%3D550643%26c1%3D169%26c2%3DeC%2EO0wrgMF-fPZW7a8Lwkqb-Uhcr-uKX6s8cWCnI7Z0_%26ptok%3Ddisable&lp=n
2550,BestQuotes.com,bestquotes.com,03/26/98,BestQuotes Insurance: Get the Best Auto Insurance Quotes Today,Best Quotes,No,No,No,No,"51,770",USA,"4,130,000",http://cds.bestquotes.com/auto/mobile/?offer_id=170&aff_id=2063&aff_sub=447670&source=&transaction_id=10228b4fe105de230efb8fa2298335&net_id=6#banner
2551,MyRealIncome,myrealincomeonline.com,03/12/13,My Real Income - Make money working from home!,My Real Income,No,No,No,Yes,"182,420",USA,"145,000",http://join.myrealincomeonline.com/?clickID=555529383
2552,MichelleObamasIncome,stansberryresearch.com,08/02/04,S&A Resource  Report,Stansberry Research,No,No,Yes,Yes,"4,911",USA,"49,900",http://pro.stansberryresearch.com/1305OILROYAL/POILPA02/?h=true
2553,AdvancedGarciniaCambogia-TW,advgarcinia.com,03/25/13,N/A,Advanced Garcinia Cambogia,No,No,No,Yes,"385,606",France,"359,000",http://tw.advgarcinia.com/?AFID=1066&C1=300001&C2=687141122
2554,Solpria-TW,solpria.com,11/29/12,Solpria,Solpria,No,No,No,No,"299,502",India,"209,000",http://tw.solpria.com/?AFID=1066&C1=300001&C2=687141285
2555,Win the new iPad – Australia,mobiledirecthub.com,11/28/12,"DealFlag - BIG Brands, MASSIVE Discounts",DealFlag,No,Yes,Yes,Yes,"757,952",USA,"4,540",http://www.mobiledirecthub.com/designs/payfone_static/w1_4/?template_url=http%3A%2F%2Fpayfone.com%2Fdeveloper%2Fpurchaseflow%2Fv2%2FgetTemplate.php%3Fsubscription%3Dtrue%26price%3D%25249.99%26cancel_uri%3Dhttp%253A%252F%252Fwww%255C.dealflag%255C.com%26support_email%3Dsupport%2540mobillix.com%26support_ph%3D18558555988%26ta_uri%3Dhttp%253A%252F%252Fdealflag%255C.com%252Fdocs%252Fterms%255C.php%26resend_pin_uri%3Dhttp%253A%252F%252Fwww%255C.mobiledirecthub%255C.com%252Fapi%252F%253Fparams%253D%25257B%252522action%252522%25253A%252522post%252522%25252C%252522txn_id%252522%25253A7454602%25252C%252522arg%252522%25253A%252522null%252522%25252C%252522resend%252522%25253Atrue%25257D%26msisdn%3D%26purchase_id%3D7454602%26operator%3D%26action%3Dmobile&post_url=http%3A%2F%2Fwww.mobiledirecthub.com%2Fapi%2F%3Fparams%3D%257B%2522action%2522%253A%2522post%2522%252C%2522txn_id%2522%253A7454602%252C%2522arg%2522%253A%2522null%2522%257D
2556,Win the new iPhone 5 – Australia,mobiledirecthub.com,11/28/12,"DealFlag - BIG Brands, MASSIVE Discounts",DealFlag,No,Yes,Yes,Yes,"757,952",USA,"4,540",http://www.mobiledirecthub.com/designs/payfone_static/w1_4/?template_url=http%3A%2F%2Fpayfone.com%2Fdeveloper%2Fpurchaseflow%2Fv2%2FgetTemplate.php%3Fsubscription%3Dtrue%26price%3D%25249.99%26cancel_uri%3Dhttp%253A%252F%252Fwww%255C.dealflag%255C.com%26support_email%3Dsupport%2540mobillix.com%26support_ph%3D18558555988%26ta_uri%3Dhttp%253A%252F%252Fdealflag%255C.com%252Fdocs%252Fterms%255C.php%26resend_pin_uri%3Dhttp%253A%252F%252Fwww%255C.mobiledirecthub%255C.com%252Fapi%252F%253Fparams%253D%25257B%252522action%252522%25253A%252522post%252522%25252C%252522txn_id%252522%25253A7454626%25252C%252522arg%252522%25253A%252522null%252522%25252C%252522resend%252522%25253Atrue%25257D%26msisdn%3D%26purchase_id%3D7454626%26operator%3D%26action%3Dmobile&post_url=http%3A%2F%2Fwww.mobiledirecthub.com%2Fapi%2F%3Fparams%3D%257B%2522action%2522%253A%2522post%2522%252C%2522txn_id%2522%253A7454626%252C%2522arg%2522%253A%2522null%2522%257D
2557,Palm Reader WAP US,gettips.us,02/01/11,Palm Reader!,Ultimate Palm Reader,Yes,Yes,Yes,Yes,"558,270",USA,"2,490",http://wap.gettips.us/?prodsid=24/&ref=AF_AFORD_reh0BPALMAFDY&spro_id=10293c0385c58661fc281e82a6cd69&spro_offer=SPAa&aff_sub=447670&aff_sub2=172022741&aff_sub3=&aff_sub4=&aff_sub5
2558,Armor for Android – US,androidsecurityfree.org,02/19/13,N/A,Android Security Free,Yes,Yes,No,Yes,"286,501",USA,"129,000",http://www.androidsecurityfree.org/v3e/index.html?version=release&splitver2=130927&page=aa.matt.5svp.0830&split=d664e2d9.all&ccrule=97057cd2&offer=aa.matt.3tfi&product=anti-virus&partner=f5m&country=us&language=en&pool=aaa09cc5&clickID=16682621&affid=110068&oid=2390&shortcut=aausf5&ipcc=us&iprc=fl&xsid=KVUtxn2bu06tESbR1sjiQg&ccconfigid=256c0117.99.us.2tb
2559,Zulily Mobile App Install,apple.com,02/19/87,"zulily for iPhone, iPad, and iPod touch on the iTunes App Store",Zulily,No,No,No,No,42,USA,"5,120,000",https://itunes.apple.com/us/app/zulily/id454607051
2560,GarciniaTrial-US,garciniaslimsystem.com,06/19/13,N/A,Pure Garcinia Cambogia Slim System,No,Yes,Yes,Yes,"489,320",USA,"64,500",http://try.garciniaslimsystem.com/Landing.aspx?CampaignID=152&aff=965&sub=17
2561,RateMarketPlaceMortagageRefinance,ratemarketplace.com,01/11/05,Find Low Mortgage Rates at Rate Marketplace,Rate Marketplace,No,No,No,Yes,"103,729",USA,"32,600",http://www.ratemarketplace.com/forms/form.jsp?ADEL=Os4fVJ19lSwzAOc%2FzMz%2FCXA63Frxy3xMxS94aPaqEtpTSX51xAdEWL7koNJbF7Lt&PI=spirevsn_mrg_61510_emaisubid=453
2562,Kohl'sFallsavings,ondemandresearch.com,07/27/01,OnDemand Research: The Next Level of Market Research | ,On Demand,No,No,No,No,"44,981",USA,"212,000",http://survey.ondemandresearch.com/pub.php?sk=Gefz5&sud=24985&rid=99310820&rid2=435&chad=17879_435&s1=24985&s2=N18PNDAXNAQ6XPRDPN3XP41D1AEN3AAJRQFJFQFXRFJTX361QRXP13!RT6X3R&s3=&s4=&s5
2563,SafeDrive,safedrivesystems.com,02/02/09,Anti-Collision Radar System by Safe Drive Systems,Safe Drive Systems,No,Yes,Yes,Yes,"443,053",USA,"354,000",http://safedrivesystems.com/lp/?utm_source=mediaw&utm_medium=cp&utm_content=sr&utm_campaign=gen_nt&subid=24985&aid=24985
